code,source_authority,geographic_identifier_nom
5441035,ICCAT,AT-NE
5441041,ICCAT,AT-NW
5441043,ICCAT,AT-NW
5441048,ICCAT,AT-NW
5441051,ICCAT,AT-NW
5441052,ICCAT,AT-NW
5441054,ICCAT,AT-NW
5441055,ICCAT,AT-NW
5441066,ICCAT,AT-NW
5441067,ICCAT,AT-NW
5441068,ICCAT,AT-NW
5441069,ICCAT,AT-NW
5441070,ICCAT,AT-NW
5441071,ICCAT,AT-NW
5441072,ICCAT,AT-NW
5441073,ICCAT,AT-NW
5441124,IATTC,EPO
5441125,IATTC,EPO
5441126,IATTC,EPO
5441127,IATTC,EPO
5441144,IATTC,EPO
5441145,IATTC,EPO
5441149,IATTC,EPO
5442009,ICCAT,AT-NE
5442010,ICCAT,AT-NE
5442011,ICCAT,AT-NE
5442012,ICCAT,AT-NE
5442013,ICCAT,AT-NE
5442014,ICCAT,AT-NE
5442015,ICCAT,AT-NE
5442016,ICCAT,AT-NE
5442017,ICCAT,AT-NE
5442018,ICCAT,AT-NE
5442019,ICCAT,AT-NE
5442020,ICCAT,AT-NE
5442021,ICCAT,AT-NE
5442022,ICCAT,AT-NE
5442023,ICCAT,AT-NE
5442024,ICCAT,AT-NE
5442025,ICCAT,AT-NE
5442026,ICCAT,AT-NE
5442027,ICCAT,AT-NE
5442028,ICCAT,AT-NE
5442029,ICCAT,AT-NE
5442030,ICCAT,AT-NE
5442035,ICCAT,AT-NE
5442036,ICCAT,AT-NE
5442043,ICCAT,AT-NW
5442045,ICCAT,AT-NW
5442048,ICCAT,AT-NW
5442049,ICCAT,AT-NW
5442050,ICCAT,AT-NW
5442052,ICCAT,AT-NW
5442053,ICCAT,AT-NW
5442055,ICCAT,AT-NW
5442060,ICCAT,AT-NW
5442064,ICCAT,AT-NW
5442067,ICCAT,AT-NW
5442068,ICCAT,AT-NW
5442069,ICCAT,AT-NW
5442070,ICCAT,AT-NW
5442071,ICCAT,AT-NW
5442125,IATTC,EPO
5442127,IATTC,EPO
5442140,IATTC,EPO
5442145,IATTC,EPO
5442146,IATTC,EPO
5442147,IATTC,EPO
5442148,IATTC,EPO
5442149,IATTC,EPO
5443001,ICCAT,AT-NE
5443002,ICCAT,AT-NE
5443003,ICCAT,AT-NE
5443004,ICCAT,AT-NE
5443005,ICCAT,AT-NE
5443006,ICCAT,AT-NE
5443007,ICCAT,AT-NE
5443008,ICCAT,AT-NE
5443009,ICCAT,AT-NE
5443010,ICCAT,AT-NE
5443011,ICCAT,AT-NE
5443012,ICCAT,AT-NE
5443013,ICCAT,AT-NE
5443014,ICCAT,AT-NE
5443015,ICCAT,AT-NE
5443016,ICCAT,AT-NE
5443017,ICCAT,AT-NE
5443018,ICCAT,AT-NE
5443019,ICCAT,AT-NE
5443020,ICCAT,AT-NE
5443021,ICCAT,AT-NE
5443022,ICCAT,AT-NE
5443023,ICCAT,AT-NE
5443024,ICCAT,AT-NE
5443025,ICCAT,AT-NE
5443026,ICCAT,AT-NE
5443027,ICCAT,AT-NE
5443028,ICCAT,AT-NE
5443030,ICCAT,AT-NE
5443044,ICCAT,AT-NW
5443047,ICCAT,AT-NW
5443051,ICCAT,AT-NW
5443066,ICCAT,AT-NW
5443067,ICCAT,AT-NW
5443068,ICCAT,AT-NW
5443069,ICCAT,AT-NW
5443070,ICCAT,AT-NW
5443124,IATTC,EPO
5443125,IATTC,EPO
5443126,IATTC,EPO
5443127,IATTC,EPO
5443128,IATTC,EPO
5443129,IATTC,EPO
5443139,IATTC,EPO
5443140,IATTC,EPO
5443141,IATTC,EPO
5443144,IATTC,EPO
5443145,IATTC,EPO
5443146,IATTC,EPO
5443147,IATTC,EPO
5443149,IATTC,EPO
5444001,ICCAT,AT-NE
5444002,ICCAT,AT-NE
5444003,ICCAT,AT-NE
5444004,ICCAT,AT-NE
5444005,ICCAT,AT-NE
5444006,ICCAT,AT-NE
5444007,ICCAT,AT-NE
5444008,ICCAT,AT-NE
5444009,ICCAT,AT-NE
5444010,ICCAT,AT-NE
5444011,ICCAT,AT-NE
5444012,ICCAT,AT-NE
5444013,ICCAT,AT-NE
5444014,ICCAT,AT-NE
5444015,ICCAT,AT-NE
5444016,ICCAT,AT-NE
5444017,ICCAT,AT-NE
5444018,ICCAT,AT-NE
5444019,ICCAT,AT-NE
5444020,ICCAT,AT-NE
5444021,ICCAT,AT-NE
5444022,ICCAT,AT-NE
5444023,ICCAT,AT-NE
5444024,ICCAT,AT-NE
5444025,ICCAT,AT-NE
5444026,ICCAT,AT-NE
5444027,ICCAT,AT-NE
5444028,ICCAT,AT-NE
5444029,ICCAT,AT-NE
5444041,ICCAT,AT-NW
5444064,ICCAT,AT-NW
5444066,ICCAT,AT-NW
5444067,ICCAT,AT-NW
5444068,ICCAT,AT-NW
5444069,ICCAT,AT-NW
5444124,IATTC,EPO
5444125,IATTC,EPO
5444126,IATTC,EPO
5444127,IATTC,EPO
5444128,IATTC,EPO
5444129,IATTC,EPO
5444133,IATTC,EPO
5444135,IATTC,EPO
5444136,IATTC,EPO
5444137,IATTC,EPO
5444138,IATTC,EPO
5444139,IATTC,EPO
5444141,IATTC,EPO
5444142,IATTC,EPO
5444144,IATTC,EPO
5444145,IATTC,EPO
5444146,IATTC,EPO
5444148,IATTC,EPO
5445000,ICCAT,AT-NE
5445001,ICCAT,AT-NE
5445002,ICCAT,AT-NE
5445003,ICCAT,AT-NE
5445004,ICCAT,AT-NE
5445005,ICCAT,AT-NE
5445006,ICCAT,AT-NE
5445007,ICCAT,AT-NE
5445008,ICCAT,AT-NE
5445009,ICCAT,AT-NE
5445010,ICCAT,AT-NE
5445011,ICCAT,AT-NE
5445012,ICCAT,AT-NE
5445013,ICCAT,AT-NE
5445014,ICCAT,AT-NE
5445015,ICCAT,AT-NE
5445016,ICCAT,AT-NE
5445017,ICCAT,AT-NE
5445018,ICCAT,AT-NE
5445019,ICCAT,AT-NE
5445020,ICCAT,AT-NE
5445021,ICCAT,AT-NE
5445022,ICCAT,AT-NE
5445023,ICCAT,AT-NE
5445024,ICCAT,AT-NE
5445025,ICCAT,AT-NE
5445026,ICCAT,AT-NE
5445027,ICCAT,AT-NE
5445028,ICCAT,AT-NE
5445030,ICCAT,AT-NE
5445043,ICCAT,AT-NW
5445044,ICCAT,AT-NW
5445045,ICCAT,AT-NW
5445051,ICCAT,AT-NW
5445057,ICCAT,AT-NW
5445060,ICCAT,AT-NW
5445061,ICCAT,AT-NW
5445062,ICCAT,AT-NW
5445124,IATTC,EPO
5445125,IATTC,EPO
5445126,IATTC,EPO
5445131,IATTC,EPO
5445133,IATTC,EPO
5445135,IATTC,EPO
5445136,IATTC,EPO
5445140,IATTC,EPO
5445141,IATTC,EPO
5445142,IATTC,EPO
5445143,IATTC,EPO
5445144,IATTC,EPO
5445145,IATTC,EPO
5445146,IATTC,EPO
5445147,IATTC,EPO
5445149,IATTC,EPO
5446001,ICCAT,AT-NE
5446002,ICCAT,AT-NE
5446003,ICCAT,AT-NE
5446004,ICCAT,AT-NE
5446005,ICCAT,AT-NE
5446006,ICCAT,AT-NE
5446007,ICCAT,AT-NE
5446008,ICCAT,AT-NE
5446009,ICCAT,AT-NE
5446010,ICCAT,AT-NE
5446011,ICCAT,AT-NE
5446012,ICCAT,AT-NE
5446013,ICCAT,AT-NE
5446014,ICCAT,AT-NE
5446015,ICCAT,AT-NE
5446016,ICCAT,AT-NE
5446017,ICCAT,AT-NE
5446018,ICCAT,AT-NE
5446019,ICCAT,AT-NE
5446020,ICCAT,AT-NE
5446021,ICCAT,AT-NE
5446022,ICCAT,AT-NE
5446023,ICCAT,AT-NE
5446024,ICCAT,AT-NE
5446025,ICCAT,AT-NE
5446026,ICCAT,AT-NE
5446027,ICCAT,AT-NE
5446028,ICCAT,AT-NE
5446029,ICCAT,AT-NE
5446030,ICCAT,AT-NE
5446051,ICCAT,AT-NW
5446061,ICCAT,AT-NW
5446062,ICCAT,AT-NW
5446063,ICCAT,AT-NW
5446064,ICCAT,AT-NW
5446124,IATTC,EPO
5446125,IATTC,EPO
5446126,IATTC,EPO
5446127,IATTC,EPO
5446128,IATTC,EPO
5446132,IATTC,EPO
5446133,IATTC,EPO
5446137,IATTC,EPO
5446140,IATTC,EPO
5446144,IATTC,EPO
5446145,IATTC,EPO
5446146,IATTC,EPO
5447001,ICCAT,AT-NE
5447002,ICCAT,AT-NE
5447003,ICCAT,AT-NE
5447004,ICCAT,AT-NE
5447005,ICCAT,AT-NE
5447006,ICCAT,AT-NE
5447007,ICCAT,AT-NE
5447008,ICCAT,AT-NE
5447009,ICCAT,AT-NE
5447010,ICCAT,AT-NE
5447011,ICCAT,AT-NE
5447012,ICCAT,AT-NE
5447013,ICCAT,AT-NE
5447014,ICCAT,AT-NE
5447015,ICCAT,AT-NE
5447016,ICCAT,AT-NE
5447017,ICCAT,AT-NE
5447018,ICCAT,AT-NE
5447019,ICCAT,AT-NE
5447020,ICCAT,AT-NE
5447021,ICCAT,AT-NE
5447022,ICCAT,AT-NE
5447023,ICCAT,AT-NE
5447024,ICCAT,AT-NE
5447025,ICCAT,AT-NE
5447026,ICCAT,AT-NE
5447027,ICCAT,AT-NE
5447028,ICCAT,AT-NE
5447029,ICCAT,AT-NE
5447030,ICCAT,AT-NE
5447031,ICCAT,AT-NE
5447050,ICCAT,AT-NW
5447053,ICCAT,AT-NW
5447063,ICCAT,AT-NW
5447064,ICCAT,AT-NW
5447065,ICCAT,AT-NW
5447066,ICCAT,AT-NW
5447129,IATTC,EPO
5447130,IATTC,EPO
5447131,IATTC,EPO
5447142,IATTC,EPO
5447143,IATTC,EPO
5448001,ICCAT,AT-NE
5448002,ICCAT,AT-NE
5448003,ICCAT,AT-NE
5448004,ICCAT,AT-NE
5448005,ICCAT,AT-NE
5448006,ICCAT,AT-NE
5448007,ICCAT,AT-NE
5448008,ICCAT,AT-NE
5448009,ICCAT,AT-NE
5448010,ICCAT,AT-NE
5448011,ICCAT,AT-NE
5448012,ICCAT,AT-NE
5448013,ICCAT,AT-NE
5448014,ICCAT,AT-NE
5448015,ICCAT,AT-NE
5448016,ICCAT,AT-NE
5448017,ICCAT,AT-NE
5448018,ICCAT,AT-NE
5448019,ICCAT,AT-NE
5448020,ICCAT,AT-NE
5448021,ICCAT,AT-NE
5448022,ICCAT,AT-NE
5448023,ICCAT,AT-NE
5448024,ICCAT,AT-NE
5448025,ICCAT,AT-NE
5448026,ICCAT,AT-NE
5448027,ICCAT,AT-NE
5448028,ICCAT,AT-NE
5448031,ICCAT,AT-NE
5448033,ICCAT,AT-NE
5448053,ICCAT,AT-NW
5448064,ICCAT,AT-NW
5448065,ICCAT,AT-NW
5448125,IATTC,EPO
5448126,IATTC,EPO
5448132,IATTC,EPO
5449000,ICCAT,AT-NE
5449001,ICCAT,AT-NE
5449002,ICCAT,AT-NE
5449003,ICCAT,AT-NE
5449004,ICCAT,AT-NE
5449005,ICCAT,AT-NE
5449006,ICCAT,AT-NE
5449007,ICCAT,AT-NE
5449008,ICCAT,AT-NE
5449009,ICCAT,AT-NE
5449010,ICCAT,AT-NE
5449011,ICCAT,AT-NE
5449012,ICCAT,AT-NE
5449013,ICCAT,AT-NE
5449014,ICCAT,AT-NE
5449015,ICCAT,AT-NE
5449016,ICCAT,AT-NE
5449017,ICCAT,AT-NE
5449018,ICCAT,AT-NE
5449019,ICCAT,AT-NE
5449020,ICCAT,AT-NE
5449021,ICCAT,AT-NE
5449022,ICCAT,AT-NE
5449023,ICCAT,AT-NE
5449024,ICCAT,AT-NE
5449025,ICCAT,AT-NE
5449035,ICCAT,AT-NE
5449046,ICCAT,AT-NW
5449128,IATTC,EPO
5449129,IATTC,EPO
5449130,IATTC,EPO
5450000,ICCAT,AT-NE
5450001,ICCAT,AT-NE
5450002,ICCAT,AT-NE
5450003,ICCAT,AT-NE
5450004,ICCAT,AT-NE
5450005,ICCAT,AT-NE
5450006,ICCAT,AT-NE
5450007,ICCAT,AT-NE
5450008,ICCAT,AT-NE
5450009,ICCAT,AT-NE
5450010,ICCAT,AT-NE
5450011,ICCAT,AT-NE
5450012,ICCAT,AT-NE
5450013,ICCAT,AT-NE
5450014,ICCAT,AT-NE
5450015,ICCAT,AT-NE
5450016,ICCAT,AT-NE
5450017,ICCAT,AT-NE
5450018,ICCAT,AT-NE
5450019,ICCAT,AT-NE
5450020,ICCAT,AT-NE
5450021,ICCAT,AT-NE
5450022,ICCAT,AT-NE
5450024,ICCAT,AT-NE
5450025,ICCAT,AT-NE
5450029,ICCAT,AT-NE
5450034,ICCAT,AT-NE
5450036,ICCAT,AT-NE
5451004,ICCAT,AT-NE
5451005,ICCAT,AT-NE
5451006,ICCAT,AT-NE
5451007,ICCAT,AT-NE
5451008,ICCAT,AT-NE
5451009,ICCAT,AT-NE
5451010,ICCAT,AT-NE
5451011,ICCAT,AT-NE
5451012,ICCAT,AT-NE
5451013,ICCAT,AT-NE
5451014,ICCAT,AT-NE
5451015,ICCAT,AT-NE
5451016,ICCAT,AT-NE
5451017,ICCAT,AT-NE
5451018,ICCAT,AT-NE
5451019,ICCAT,AT-NE
5451020,ICCAT,AT-NE
5451021,ICCAT,AT-NE
5451022,ICCAT,AT-NE
5451023,ICCAT,AT-NE
5451024,ICCAT,AT-NE
5451029,ICCAT,AT-NE
5452004,ICCAT,AT-NE
5452008,ICCAT,AT-NE
5452009,ICCAT,AT-NE
5452010,ICCAT,AT-NE
5452011,ICCAT,AT-NE
5452012,ICCAT,AT-NE
5452013,ICCAT,AT-NE
5452014,ICCAT,AT-NE
5452015,ICCAT,AT-NE
5452016,ICCAT,AT-NE
5452017,ICCAT,AT-NE
5452018,ICCAT,AT-NE
5452019,ICCAT,AT-NE
5452020,ICCAT,AT-NE
5452021,ICCAT,AT-NE
5453003,ICCAT,AT-NE
5453005,ICCAT,AT-NE
5453006,ICCAT,AT-NE
5453011,ICCAT,AT-NE
5453012,ICCAT,AT-NE
5453013,ICCAT,AT-NE
5453014,ICCAT,AT-NE
5453015,ICCAT,AT-NE
5453016,ICCAT,AT-NE
5453017,ICCAT,AT-NE
5453018,ICCAT,AT-NE
5453020,ICCAT,AT-NE
5454001,ICCAT,AT-NE
5454003,ICCAT,AT-NE
5454004,ICCAT,AT-NE
5454010,ICCAT,AT-NE
5454011,ICCAT,AT-NE
5454014,ICCAT,AT-NE
5454016,ICCAT,AT-NE
5454017,ICCAT,AT-NE
5454018,ICCAT,AT-NE
5455007,ICCAT,AT-NE
5455009,ICCAT,AT-NE
5455010,ICCAT,AT-NE
5455011,ICCAT,AT-NE
5455012,ICCAT,AT-NE
5455015,ICCAT,AT-NE
5455017,ICCAT,AT-NE
5456004,ICCAT,AT-NE
5456009,ICCAT,AT-NE
5456012,ICCAT,AT-NE
5456016,ICCAT,AT-NE
5456018,ICCAT,AT-NE
5457002,ICCAT,AT-NE
5457009,ICCAT,AT-NE
5457017,ICCAT,AT-NE
5457019,ICCAT,AT-NE
5457020,ICCAT,AT-NE
5458005,ICCAT,AT-NE
5458006,ICCAT,AT-NE
5458007,ICCAT,AT-NE
5458008,ICCAT,AT-NE
5458009,ICCAT,AT-NE
5458010,ICCAT,AT-NE
5458017,ICCAT,AT-NE
5459002,ICCAT,AT-NE
5459004,ICCAT,AT-NE
5459005,ICCAT,AT-NE
5459006,ICCAT,AT-NE
5459007,ICCAT,AT-NE
5459012,ICCAT,AT-NE
5459017,ICCAT,AT-NE
5459018,ICCAT,AT-NE
5459027,ICCAT,AT-NE
5460004,ICCAT,AT-NE
5460016,ICCAT,AT-NE
5460018,ICCAT,AT-NE
5460019,ICCAT,AT-NE
5460020,ICCAT,AT-NE
5460021,ICCAT,AT-NE
5460022,ICCAT,AT-NE
5460030,ICCAT,AT-NE
5461017,ICCAT,AT-NE
5461018,ICCAT,AT-NE
5461019,ICCAT,AT-NE
5462018,ICCAT,AT-NE
5462019,ICCAT,AT-NE
5463021,ICCAT,AT-NE
5464022,ICCAT,AT-NE
6100000,ICCAT,AT-SE
6100005,ICCAT,AT-SE
6100040,IOTC,IOTC_WEST
6100045,IOTC,IOTC_WEST
6100050,IOTC,IOTC_WEST
6100055,IOTC,IOTC_WEST
6100060,IOTC,IOTC_WEST
6100065,IOTC,IOTC_WEST
6100070,IOTC,IOTC_WEST
6100085,IOTC,IOTC_EAST
6100090,IOTC,IOTC_EAST
6100095,IOTC,IOTC_EAST
6100100,IOTC,IOTC_EAST
6105000,ICCAT,AT-SE
6105005,ICCAT,AT-SE
6105045,IOTC,IOTC_WEST
6105050,IOTC,IOTC_WEST
6105055,IOTC,IOTC_WEST
6105060,IOTC,IOTC_WEST
6105065,IOTC,IOTC_WEST
6105070,IOTC,IOTC_WEST
6105080,IOTC,IOTC_EAST
6105085,IOTC,IOTC_EAST
6105090,IOTC,IOTC_EAST
6105095,IOTC,IOTC_EAST
6105100,IOTC,IOTC_EAST
6110040,IOTC,IOTC_WEST
6110045,IOTC,IOTC_WEST
6110050,IOTC,IOTC_WEST
6110055,IOTC,IOTC_WEST
6110060,IOTC,IOTC_WEST
6110065,IOTC,IOTC_WEST
6110070,IOTC,IOTC_WEST
6110080,IOTC,IOTC_EAST
6110085,IOTC,IOTC_EAST
6110090,IOTC,IOTC_EAST
6110095,IOTC,IOTC_EAST
6115035,IOTC,IOTC_WEST
6115040,IOTC,IOTC_WEST
6115050,IOTC,IOTC_WEST
6115055,IOTC,IOTC_WEST
6115060,IOTC,IOTC_WEST
6115065,IOTC,IOTC_WEST
6115070,IOTC,IOTC_WEST
6115080,IOTC,IOTC_EAST
6115085,IOTC,IOTC_EAST
6115090,IOTC,IOTC_EAST
6115095,IOTC,IOTC_EAST
6120035,IOTC,IOTC_WEST
6120040,IOTC,IOTC_WEST
6120055,IOTC,IOTC_WEST
6120060,IOTC,IOTC_WEST
6120065,IOTC,IOTC_WEST
6120070,IOTC,IOTC_WEST
6120085,IOTC,IOTC_EAST
6120090,IOTC,IOTC_EAST
6125035,IOTC,IOTC_WEST
6125045,IOTC,IOTC_WEST
6125050,IOTC,IOTC_WEST
6125055,IOTC,IOTC_WEST
6125060,IOTC,IOTC_WEST
6125065,IOTC,IOTC_WEST
6130010,ICCAT,MD
6130015,ICCAT,MD
6130020,ICCAT,MD
6130025,ICCAT,MD
6130030,ICCAT,MD
6135000,ICCAT,MD
6135005,ICCAT,MD
6135010,ICCAT,MD
6135015,ICCAT,MD
6135020,ICCAT,MD
6135025,ICCAT,MD
6135030,ICCAT,MD
6135035,ICCAT,MD
6140000,ICCAT,MD
6140005,ICCAT,MD
6140010,ICCAT,MD
6140015,ICCAT,MD
6140020,ICCAT,MD
6140025,ICCAT,MD
6145030,ICCAT,MD
6150000,ICCAT,AT-NE
6155000,ICCAT,AT-NE
6160000,ICCAT,AT-NE
6165000,ICCAT,AT-NE
6165010,ICCAT,AT-NE
6200000,ICCAT,AT-SE
6200005,ICCAT,AT-SE
6200010,ICCAT,AT-SE
6200035,IOTC,IOTC_WEST
6200035,CCSBT,IOTC
6200040,IOTC,IOTC_WEST
6200040,CCSBT,IOTC
6200045,IOTC,IOTC_WEST
6200045,CCSBT,IOTC
6200050,IOTC,IOTC_WEST
6200050,CCSBT,IOTC
6200055,IOTC,IOTC_WEST
6200055,CCSBT,IOTC
6200060,IOTC,IOTC_WEST
6200060,CCSBT,IOTC
6200065,IOTC,IOTC_WEST
6200065,CCSBT,IOTC
6200070,IOTC,IOTC_WEST
6200080,CCSBT,IOTC
6200085,IOTC,IOTC_EAST
6200085,CCSBT,IOTC
6200090,IOTC,IOTC_EAST
6200090,CCSBT,IOTC
6200095,IOTC,IOTC_EAST
6200095,CCSBT,IOTC
6200100,IOTC,IOTC_EAST
6200130,CCSBT,WCPFC
6200155,CCSBT,WCPFC
6200160,CCSBT,WCPFC
6200165,CCSBT,WCPFC
6200170,CCSBT,WCPFC
6200175,CCSBT,WCPFC
6205000,ICCAT,AT-SE
6205005,ICCAT,AT-SE
6205010,ICCAT,AT-SE
6205035,IOTC,IOTC_WEST
6205040,IOTC,IOTC_WEST
6205040,CCSBT,IOTC
6205045,IOTC,IOTC_WEST
6205045,CCSBT,IOTC
6205050,IOTC,IOTC_WEST
6205050,CCSBT,IOTC
6205055,IOTC,IOTC_WEST
6205055,CCSBT,IOTC
6205060,IOTC,IOTC_WEST
6205065,IOTC,IOTC_WEST
6205070,IOTC,IOTC_WEST
6205075,CCSBT,IOTC
6205080,CCSBT,IOTC
6205085,IOTC,IOTC_EAST
6205085,CCSBT,IOTC
6205090,IOTC,IOTC_EAST
6205090,CCSBT,IOTC
6205095,IOTC,IOTC_EAST
6205095,CCSBT,IOTC
6205100,IOTC,IOTC_EAST
6205105,IOTC,IOTC_EAST
6205110,IOTC,IOTC_EAST
6205115,IOTC,IOTC_EAST
6205120,IOTC,IOTC_EAST
6205130,CCSBT,WCPFC
6205150,CCSBT,WCPFC
6205155,CCSBT,WCPFC
6205160,CCSBT,WCPFC
6205165,CCSBT,WCPFC
6205170,CCSBT,WCPFC
6210000,ICCAT,AT-SE
6210005,ICCAT,AT-SE
6210010,ICCAT,AT-SE
6210035,IOTC,IOTC_WEST
6210040,IOTC,IOTC_WEST
6210045,IOTC,IOTC_WEST
6210050,IOTC,IOTC_WEST
6210050,CCSBT,IOTC
6210055,IOTC,IOTC_WEST
6210055,CCSBT,IOTC
6210060,IOTC,IOTC_WEST
6210060,CCSBT,IOTC
6210065,IOTC,IOTC_WEST
6210065,CCSBT,IOTC
6210070,IOTC,IOTC_WEST
6210070,CCSBT,IOTC
6210085,IOTC,IOTC_EAST
6210085,CCSBT,IOTC
6210090,IOTC,IOTC_EAST
6210090,CCSBT,IOTC
6210095,IOTC,IOTC_EAST
6210095,CCSBT,IOTC
6210100,IOTC,IOTC_EAST
6210100,CCSBT,IOTC
6210105,IOTC,IOTC_EAST
6210105,CCSBT,IOTC
6210110,IOTC,IOTC_EAST
6210110,CCSBT,IOTC
6210115,IOTC,IOTC_EAST
6210115,CCSBT,IOTC
6210120,IOTC,IOTC_EAST
6210120,CCSBT,IOTC
6210125,IOTC,IOTC_EAST
6210140,CCSBT,WCPFC
6210145,CCSBT,WCPFC
6210150,CCSBT,WCPFC
6210155,CCSBT,WCPFC
6210160,CCSBT,WCPFC
6215000,CCSBT,AT
6215000,ICCAT,AT-SE
6215005,CCSBT,AT
6215005,ICCAT,AT-SE
6215010,CCSBT,AT
6215010,ICCAT,AT-SE
6215030,IOTC,IOTC_WEST
6215035,IOTC,IOTC_WEST
6215040,IOTC,IOTC_WEST
6215040,CCSBT,IOTC
6215045,IOTC,IOTC_WEST
6215050,IOTC,IOTC_WEST
6215055,IOTC,IOTC_WEST
6215060,IOTC,IOTC_WEST
6215065,IOTC,IOTC_WEST
6215070,IOTC,IOTC_WEST
6215085,IOTC,IOTC_EAST
6215090,IOTC,IOTC_EAST
6215095,IOTC,IOTC_EAST
6215095,CCSBT,IOTC
6215100,IOTC,IOTC_EAST
6215100,CCSBT,IOTC
6215105,IOTC,IOTC_EAST
6215105,CCSBT,IOTC
6215110,IOTC,IOTC_EAST
6215110,CCSBT,IOTC
6215115,IOTC,IOTC_EAST
6215115,CCSBT,IOTC
6215120,IOTC,IOTC_EAST
6215120,CCSBT,IOTC
6215145,CCSBT,WCPFC
6215150,CCSBT,WCPFC
6215160,CCSBT,WCPFC
6220000,CCSBT,AT
6220000,ICCAT,AT-SE
6220005,CCSBT,AT
6220005,ICCAT,AT-SE
6220010,CCSBT,AT
6220010,ICCAT,AT-SE
6220030,IOTC,IOTC_WEST
6220035,IOTC,IOTC_WEST
6220035,CCSBT,IOTC
6220040,IOTC,IOTC_WEST
6220040,CCSBT,IOTC
6220045,IOTC,IOTC_WEST
6220045,CCSBT,IOTC
6220050,IOTC,IOTC_WEST
6220050,CCSBT,IOTC
6220055,IOTC,IOTC_WEST
6220055,CCSBT,IOTC
6220060,IOTC,IOTC_WEST
6220060,CCSBT,IOTC
6220065,IOTC,IOTC_WEST
6220065,CCSBT,IOTC
6220070,IOTC,IOTC_WEST
6220070,CCSBT,IOTC
6220075,CCSBT,IOTC
6220080,CCSBT,IOTC
6220085,IOTC,IOTC_EAST
6220085,CCSBT,IOTC
6220090,IOTC,IOTC_EAST
6220090,CCSBT,IOTC
6220095,IOTC,IOTC_EAST
6220095,CCSBT,IOTC
6220100,IOTC,IOTC_EAST
6220100,CCSBT,IOTC
6220105,IOTC,IOTC_EAST
6220105,CCSBT,IOTC
6220110,IOTC,IOTC_EAST
6220110,CCSBT,IOTC
6220115,IOTC,IOTC_EAST
6220115,CCSBT,IOTC
6220150,CCSBT,WCPFC
6220155,CCSBT,WCPFC
6220160,CCSBT,WCPFC
6220165,CCSBT,WCPFC
6220175,CCSBT,WCPFC
6225000,CCSBT,AT
6225000,ICCAT,AT-SE
6225005,CCSBT,AT
6225005,ICCAT,AT-SE
6225010,CCSBT,AT
6225010,ICCAT,AT-SE
6225015,ICCAT,AT-SE
6225030,IOTC,IOTC_WEST
6225030,CCSBT,IOTC
6225035,IOTC,IOTC_WEST
6225035,CCSBT,IOTC
6225040,IOTC,IOTC_WEST
6225040,CCSBT,IOTC
6225045,IOTC,IOTC_WEST
6225045,CCSBT,IOTC
6225050,IOTC,IOTC_WEST
6225050,CCSBT,IOTC
6225055,IOTC,IOTC_WEST
6225055,CCSBT,IOTC
6225060,IOTC,IOTC_WEST
6225060,CCSBT,IOTC
6225065,IOTC,IOTC_WEST
6225065,CCSBT,IOTC
6225070,IOTC,IOTC_WEST
6225070,CCSBT,IOTC
6225075,CCSBT,IOTC
6225080,CCSBT,IOTC
6225085,IOTC,IOTC_EAST
6225085,CCSBT,IOTC
6225090,IOTC,IOTC_EAST
6225090,CCSBT,IOTC
6225095,IOTC,IOTC_EAST
6225095,CCSBT,IOTC
6225100,IOTC,IOTC_EAST
6225100,CCSBT,IOTC
6225105,IOTC,IOTC_EAST
6225105,CCSBT,IOTC
6225110,IOTC,IOTC_EAST
6225110,CCSBT,IOTC
6225150,CCSBT,WCPFC
6225155,CCSBT,WCPFC
6225160,CCSBT,WCPFC
6225165,CCSBT,WCPFC
6225170,CCSBT,WCPFC
6225175,CCSBT,WCPFC
6230000,CCSBT,AT
6230000,ICCAT,AT-SE
6230005,CCSBT,AT
6230005,ICCAT,AT-SE
6230010,CCSBT,AT
6230010,ICCAT,AT-SE
6230015,ICCAT,AT-SE
6230020,IOTC,IOTC_WEST
6230025,IOTC,IOTC_WEST
6230025,CCSBT,IOTC
6230030,IOTC,IOTC_WEST
6230030,CCSBT,IOTC
6230035,IOTC,IOTC_WEST
6230035,CCSBT,IOTC
6230040,IOTC,IOTC_WEST
6230040,CCSBT,IOTC
6230045,IOTC,IOTC_WEST
6230045,CCSBT,IOTC
6230050,IOTC,IOTC_WEST
6230050,CCSBT,IOTC
6230055,IOTC,IOTC_WEST
6230055,CCSBT,IOTC
6230060,IOTC,IOTC_WEST
6230060,CCSBT,IOTC
6230065,IOTC,IOTC_WEST
6230065,CCSBT,IOTC
6230070,IOTC,IOTC_WEST
6230070,CCSBT,IOTC
6230075,CCSBT,IOTC
6230080,CCSBT,IOTC
6230085,IOTC,IOTC_EAST
6230085,CCSBT,IOTC
6230090,IOTC,IOTC_EAST
6230090,CCSBT,IOTC
6230095,IOTC,IOTC_EAST
6230095,CCSBT,IOTC
6230100,IOTC,IOTC_EAST
6230100,CCSBT,IOTC
6230105,IOTC,IOTC_EAST
6230105,CCSBT,IOTC
6230110,IOTC,IOTC_EAST
6230110,CCSBT,IOTC
6230115,IOTC,IOTC_EAST
6230115,CCSBT,IOTC
6230120,IOTC,IOTC_EAST
6230120,CCSBT,IOTC
6230125,IOTC,IOTC_EAST
6230125,CCSBT,IOTC
6230130,IOTC,IOTC_EAST
